event_id,vix_start,vix_end,vix_pct_change,avg_vix_volatility,pre_days_count,pre_event_return,pre_days_count_right
CPRX_20160429,,,,4.792335331022579,22,-0.4331249996902389,22
PFE_20011116,,,,1.8739191828284898,22,0.040403633646922454,22
LLY_20211217,,,,2.432528951600076,21,0.08272743969624385,21
TEVA_20041029,,,,2.452723693140183,22,-0.004981304392148722,22
DNA_20060630,,,,2.0452403013563005,22,-0.02423252831568412,22
IMCR_20220125,,,,5.1521517924174365,20,-0.38967158295828686,20
NBIX_20170411,,9.63,,0.9041105877380117,21,-0.12956348013014884,21
RIGL_20200904,27.98,54.46,94.63902787705504,8.638204714714728,22,-0.0569112459747928,22
ALNY_20191120,,,,2.2147638654890622,22,0.15510772036681453,22
ABBV_20160603,15.42,,,2.2587367699335035,21,0.05374840326808128,21
TGTX_20221228,,,,5.424710668473637,21,-0.035759189711463746,21
ABBV_20190423,,,,2.4922111593049077,20,-0.0072076656370521075,20
AAPL_20060519,,,,0.49914732578635224,22,-0.045909491402714164,22
RDUS_20170428,,,,1.105820470446712,21,0.0038900643563037907,21
PFE_20200610,27.58,,,8.479561497513648,21,-0.02713575722317252,21
BMY_20001031,23.07,,,2.8551172225636394,21,0.0692502093959051,21
TEVA_20160929,,,,5.583292681541581,21,-0.04078755968797354,21
EXEL_20220629,,,,2.4142219562038965,20,0.1380438864462299,20
AQST_20220830,,,,4.61768580086055,21,0.654497085716379,21
AZN_20170817,,,,0.7493278066945136,22,-0.11247671990053876,22
PFE_20171213,,9.92,,2.0681704479227654,21,0.039797367092184066,21
SLXP_20040525,,,,0.5032782538552294,21,0.04353442590294354,21
LNTH_20210526,,,,3.322977929783966,22,-0.09070459361731464,22
CCXI_20211007,16.18,16.1,-0.4944375772558609,2.874398802919582,22,0.1677115955981512,22
AZPN_20040510,,,,0.49830533241503566,20,-0.3229747534932631,20
LLY_20200615,,,,9.92775536269407,19,-0.09853816168485852,19
SNTS_20091204,,41.18,,3.707862087381667,21,0.49848959600294074,21
NVS_20000816,,,,2.4729451893676644,22,-0.020602420220196205,22
AZN_20010213,,,,2.76565995571268,20,-0.03957443587222387,20
UTHR_20020521,,,,6.711079445681927,21,0.06555487947570904,21
ABBV_20190816,,,,2.572472184016134,22,-0.08936020416096613,22
PGNX_20180730,27.73,,,4.970432612446372,19,-0.04726374457588223,19
TEVA_20231129,,,,1.3799205526107732,21,0.2068978342169363,21
PFE_20200227,,,,9.664110131846188,21,-0.12659619948151646,21
PFE_20181102,,9.88,,4.502672866747833,22,-0.012436660828771817,22
